rowIndex,Name,urlColumn,url,mapId,slug,section,file_all,file_section,status,error
364,Fire Station,Share Url (dark),https://share.livexyz.com/?theme=dark&tags=56991c3ef237d70003000523&pinSize=&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,,fire-station,,all/noid_966e3a6366__fire-station.png,,ok,
365,Hat Shop,Share Url (dark),https://share.livexyz.com/?theme=dark&tags=5625150050d44300030006e7&pinSize=&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,,hat-shop,,all/noid_1f6ff8b522__hat-shop.png,,ok,
366,Toy Store,Share Url (dark),https://share.livexyz.com/?theme=dark&tags=5511be7537345d00030006d6&pinSize=&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,,toy-store,,all/noid_2b0230f4c7__toy-store.png,,ok,
367,Psychics & Astrology,Share Url (dark),https://share.livexyz.com/?theme=dark&tags=5511be5c37345d0003000661&pinSize=&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,,psychics-and-astrology,,all/noid_aa09bbc2c0__psychics-and-astrology.png,,ok,
368,Nightclub,Share Url (dark),https://share.livexyz.com/?theme=dark&tags=5511be4637345d00030005fc&pinSize=&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,,nightclub,,all/noid_a0ebf94560__nightclub.png,,ok,
369,Police Station,Share Url (dark),https://share.livexyz.com/?theme=dark&tags=56991c32c0e283000300050c&pinSize=&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,,police-station,,all/noid_f254df6a48__police-station.png,,ok,
370,"Breweries, Wineries & Farms",Share Url (dark),https://share.livexyz.com/?theme=dark&tags=56dc73c2c55a626ccde5841a&pinSize=&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,,breweries-wineries-and-farms,,all/noid_e2c1bed7a7__breweries-wineries-and-farms.png,,ok,
371,Zoos & Aquariums,Share Url (dark),https://share.livexyz.com/?theme=dark&tags=56fd4c381c803a00030001ca&pinSize=&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,,zoos-and-aquariums,,all/noid_ae92293ab0__zoos-and-aquariums.png,,ok,
372,"Printing, Shipping & Postal",Share Url (dark),https://share.livexyz.com/?theme=dark&tags=58193c2203074200033b4422&pinSize=&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,,printing-shipping-and-postal,,all/noid_66c3bb2d68__printing-shipping-and-postal.png,,ok,
373,"Vapes, Cigars & Accessories",Share Url (dark),https://share.livexyz.com/?theme=dark&tags=5532b37b962567000300000a&pinSize=&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,,vapes-cigars-and-accessories,,all/noid_27bb5b65ee__vapes-cigars-and-accessories.png,,ok,
374,Jewelry Store,Share Url (dark),https://share.livexyz.com/?theme=dark&tags=56254d5b0d55a700030013e7&pinSize=&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,,jewelry-store,,all/noid_a4d8c9442c__jewelry-store.png,,ok,
375,Gifts & Collectibles,Share Url (dark),https://share.livexyz.com/?theme=dark&tags=58193ba91c464c000357b1cf&pinSize=&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,,gifts-and-collectibles,,all/noid_d44bb366e8__gifts-and-collectibles.png,,ok,
376,Alternative Healthcare,Share Url (dark),https://share.livexyz.com/?theme=dark&tags=57e48fcdd8f31a0003e7b0a5&pinSize=&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,,alternative-healthcare,,all/noid_aa03e901a3__alternative-healthcare.png,,ok,
377,Beauty Product Store,Share Url (dark),https://share.livexyz.com/?theme=dark&tags=5511be643d42bd000300065a&pinSize=&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,,beauty-product-store,,all/noid_96e6cf16d5__beauty-product-store.png,,ok,
378,Gov't Offices & Agencies,Share Url (dark),https://share.livexyz.com/?theme=dark&tags=56fd4aae62fb4100030001e4&pinSize=&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,,gov-t-offices-and-agencies,,all/noid_92b8f8565d__gov-t-offices-and-agencies.png,,ok,
379,Vitamin & Supplement Store,Share Url (dark),https://share.livexyz.com/?theme=dark&tags=5511be473d42bd00030005ce&pinSize=&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,,vitamin-and-supplement-store,,all/noid_511ac77eee__vitamin-and-supplement-store.png,,ok,
380,Shopping Center,Share Url (dark),https://share.livexyz.com/?theme=dark&tags=59c1870be41d550e7ccd770a&pinSize=&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,,shopping-center,,all/noid_346a61d0e6__shopping-center.png,,ok,
381,Fun & Games,Share Url (dark),https://share.livexyz.com/?theme=dark&tags=5a662e64b80b9300040e8145&pinSize=&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,,fun-and-games,,all/noid_8c98e526fe__fun-and-games.png,,ok,
382,Landmarks & Historical Places,Share Url (dark),https://share.livexyz.com/?theme=dark&tags=58193a2e03074200033b441c&pinSize=&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,,landmarks-and-historical-places,,all/noid_a156b40867__landmarks-and-historical-places.png,,ok,
383,Amusement Parks & Rides,Share Url (dark),https://share.livexyz.com/?theme=dark&tags=5511be6a3d42bd0003000674&pinSize=&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,,amusement-parks-and-rides,,all/noid_1f02884c9e__amusement-parks-and-rides.png,,ok,
384,Movie Theater,Share Url (dark),https://share.livexyz.com/?theme=dark&tags=5511be5d3d42bd000300062d&pinSize=&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,,movie-theater,,all/noid_c6cb3e6696__movie-theater.png,,ok,
385,Cannabis Dispensary,Share Url (dark),https://share.livexyz.com/?theme=dark&tags=56956cfb4d3d2100030035a0&pinSize=&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,,cannabis-dispensary,,all/noid_40f2cc54bc__cannabis-dispensary.png,,ok,
386,Stadiums & Arenas,Share Url (dark),https://share.livexyz.com/?theme=dark&tags=560b5bced8505f0003000b4e&pinSize=&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,,stadiums-and-arenas,,all/noid_010c24a728__stadiums-and-arenas.png,,ok,
387,Barber Shop,Share Url (dark),https://share.livexyz.com/?theme=dark&tags=559e9a4fb647aa0003000030&pinSize=&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,,barber-shop,,all/noid_061aa4bb15__barber-shop.png,,ok,
388,Church,Share Url (dark),https://share.livexyz.com/?theme=dark&tags=5511be7937345d00030006e4&pinSize=&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,,church,,all/noid_0f2169987c__church.png,,ok,
389,Pizzeria,Share Url (dark),https://share.livexyz.com/?theme=dark&tags=5511be4337345d00030005f0&pinSize=&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,,pizzeria,,all/noid_78a02cc409__pizzeria.png,,ok,
390,Dentist Office,Share Url (dark),https://share.livexyz.com/?theme=dark&tags=59e0f763ef1d5f00047ce717&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,,dentist-office,,all/noid_ad9e295ef8__dentist-office.png,,ok,
391,Chinese Restaurant,Share Url (dark),https://share.livexyz.com/?theme=dark&tags=5511be7737345d00030006df&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,,chinese-restaurant,,all/noid_eb7d3f42a6__chinese-restaurant.png,,ok,
392,American Restaurant,Share Url (dark),https://share.livexyz.com/?theme=dark&tags=5511be853d42bd00030006fd&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,,american-restaurant,,all/noid_58ab3789e4__american-restaurant.png,,ok,
393,Medical Center,Share Url (dark),https://share.livexyz.com/?theme=dark&tags=59e5030235e54b00040bbe37&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,,medical-center,,all/noid_c1762ead7b__medical-center.png,,ok,
394,Italian Restaurant,Share Url (dark),https://share.livexyz.com/?theme=dark&tags=5511be743d42bd00030006a2&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,,italian-restaurant,,all/noid_24d662ab0c__italian-restaurant.png,,ok,
395,Rental Space,Share Url (dark),https://share.livexyz.com/?theme=dark&tags=56252e0f0d55a70003000bb1&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,,rental-space,,all/noid_6185386397__rental-space.png,,ok,
396,Shipping Center,Share Url (dark),https://share.livexyz.com/?theme=dark&tags=59c1871be41d550e7ccd7748&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,,shipping-center,,all/noid_2dbd193aae__shipping-center.png,,ok,
397,Donut Shop,Share Url (dark),https://share.livexyz.com/?theme=dark&tags=5511be713d42bd0003000699&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,,donut-shop,,all/noid_6c85898fad__donut-shop.png,,ok,
398,Physical Therapy Center,Share Url (dark),https://share.livexyz.com/?theme=dark&tags=59e78b4e07a73b0004f3fdf5&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,,physical-therapy-center,,all/noid_fd781a72ae__physical-therapy-center.png,,ok,
399,Seafood Restaurant,Share Url (dark),https://share.livexyz.com/?theme=dark&tags=5511be853d42bd00030006fc&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,,seafood-restaurant,,all/noid_ba21d993c8__seafood-restaurant.png,,ok,
400,Martial Arts Studio,Share Url (dark),https://share.livexyz.com/?theme=dark&tags=59c18733e41d550e7ccd77dc&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,,martial-arts-studio,,all/noid_25b01a459f__martial-arts-studio.png,,ok,
401,Learning Center,Share Url (dark),https://share.livexyz.com/?theme=dark&tags=59dd220a7a642d00044ca642&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,,learning-center,,all/noid_a2ecc43ce5__learning-center.png,,ok,
402,Bagel Shop,Share Url (dark),https://share.livexyz.com/?theme=dark&tags=5511be6537345d0003000689&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,,bagel-shop,,all/noid_85124181e8__bagel-shop.png,,ok,
403,Optometrist Office,Share Url (dark),https://share.livexyz.com/?theme=dark&tags=5511be693d42bd0003000671&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,,optometrist-office,,all/noid_7cc4d19aa6__optometrist-office.png,,ok,
404,Adult Store,Share Url (dark),https://share.livexyz.com/?theme=dark&tags=5511be7c37345d00030006f1&pinSize=&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,,adult-store,,all/noid_3cc19c6c8e__adult-store.png,,ok,
405,Medical Office,Share Url (dark),https://share.livexyz.com/?theme=dark&tags=56dc73c3c55a626ccde5842f&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,,medical-office,,all/noid_5b2039da96__medical-office.png,,ok,
406,Cafe,Share Url (dark),https://share.livexyz.com/?theme=dark&tags=5511be6d37345d00030006b2&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,,cafe,,all/noid_46e04ce503__cafe.png,,ok,
407,Playground,Share Url (dark),https://share.livexyz.com/?theme=dark&tags=5511be6337345d0003000682&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,,playground,,all/noid_0a31564f9f__playground.png,,ok,
408,Sandwich Shop,Share Url (dark),https://share.livexyz.com/?theme=dark&tags=5511be5a37345d000300065a&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,,sandwich-shop,,all/noid_656d7801da__sandwich-shop.png,,ok,
409,Latin American Restaurant,Share Url (dark),https://share.livexyz.com/?theme=dark&tags=5511be3f3d42bd00030005af&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,,latin-american-restaurant,,all/noid_5256f38245__latin-american-restaurant.png,,ok,
410,Men's Clothing Store,Share Url (dark),https://share.livexyz.com/?theme=dark&tags=5511be7b3d42bd00030006cb&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,,men-s-clothing-store,,all/noid_2e4f4313d0__men-s-clothing-store.png,,ok,
411,Japanese Restaurant,Share Url (dark),https://share.livexyz.com/?theme=dark&tags=5511be7637345d00030006d8&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,,japanese-restaurant,,all/noid_6aa22c8e2e__japanese-restaurant.png,,ok,
412,Burger Joint,Share Url (dark),https://share.livexyz.com/?theme=dark&tags=5511be7e37345d00030006f5&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,,burger-joint,,all/noid_16964e6b2c__burger-joint.png,,ok,
413,Hardware Store,Share Url (dark),https://share.livexyz.com/?theme=dark&tags=59c18719e41d550e7ccd7732&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,,hardware-store,,all/noid_4e476c33fe__hardware-store.png,,ok,
414,Fast Food Restaurant,Share Url (dark),https://share.livexyz.com/?theme=dark&tags=5511be613d42bd0003000644&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,,fast-food-restaurant,,all/noid_6d093c22fc__fast-food-restaurant.png,,ok,
415,Gift Shop,Share Url (dark),https://share.livexyz.com/?theme=dark&tags=59c1871de41d550e7ccd775c&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,,gift-shop,,all/noid_478c61caaa__gift-shop.png,,ok,
416,Auto Parts Store,Share Url (dark),https://share.livexyz.com/?theme=dark&tags=5511be6f3d42bd000300068e&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,,auto-parts-store,,all/noid_e1054379e9__auto-parts-store.png,,ok,
417,Pediatric Office,Share Url (dark),https://share.livexyz.com/?theme=dark&tags=59e63c99fb0ac700043e111e&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,,pediatric-office,,all/noid_d6581995f7__pediatric-office.png,,ok,
418,Boating & Marine Supplies,Share Url (dark),https://share.livexyz.com/?theme=dark&tags=57e48f638581010003fa2061&pinSize=&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,,boating-and-marine-supplies,,all/noid_78248be86b__boating-and-marine-supplies.png,,ok,
419,Casinos & Gambling,Share Url (dark),https://share.livexyz.com/?theme=dark&tags=57e48fa57f9759000376769f&pinSize=&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,,casinos-and-gambling,,all/noid_8ded0f1abc__casinos-and-gambling.png,,ok,
420,Convenience Store,Share Url (dark),https://share.livexyz.com/?theme=dark&tags=5511be3c37345d00030005c9&pinSize=&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,,convenience-store,,all/noid_1327684589__convenience-store.png,,ok,
421,Deli,Share Url (dark),https://share.livexyz.com/?theme=dark&tags=59c18724e41d550e7ccd7793&pinSize=&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,,deli,,all/noid_492d8881ca__deli.png,,ok,
422,Hair Salon,Share Url (dark),https://share.livexyz.com/?theme=dark&tags=559e99d6c30a3b000300004c&pinSize=&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,,hair-salon,,all/noid_1b1a422d16__hair-salon.png,,ok,
423,Auto Repair Shop,Share Url (dark),https://share.livexyz.com/?theme=dark&tags=56990e1fc0e2830003000205&pinSize=&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,,auto-repair-shop,,all/noid_fbae001ea4__auto-repair-shop.png,,ok,
424,Mobile Phone Store,Share Url (dark),https://share.livexyz.com/?theme=dark&tags=5511be5137345d000300062e&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,,mobile-phone-store,,all/noid_daa55d9cc4__mobile-phone-store.png,,ok,
425,Discount Store,Share Url (dark),https://share.livexyz.com/?theme=dark&tags=5511be493d42bd00030005d7&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,,discount-store,,all/noid_36b9733e70__discount-store.png,,ok,
426,Smoke Shop,Share Url (dark),https://share.livexyz.com/?theme=dark&tags=5537ff3509ddaf0003000030&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,,smoke-shop,,all/noid_af791f5c6a__smoke-shop.png,,ok,
427,Grocery Store,Share Url (dark),https://share.livexyz.com/?theme=dark&tags=562514b9a61e5400030006bb&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,,grocery-store,,all/noid_24ee40f525__grocery-store.png,,ok,
428,Bakery,Share Url (dark),https://share.livexyz.com/?theme=dark&tags=5511be3f37345d00030005d6&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,,bakery,,all/noid_f639ded5bb__bakery.png,,ok,
429,Spa,Share Url (dark),https://share.livexyz.com/?theme=dark&tags=5592ee8807047d0003000511&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,,spa,,all/noid_e213b60101__spa.png,,ok,
430,Fried Chicken Restaurant,Share Url (dark),https://share.livexyz.com/?theme=dark&tags=5511be7f3d42bd00030006e0&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,,fried-chicken-restaurant,,all/noid_3df9eca6bd__fried-chicken-restaurant.png,,ok,
431,Home Goods Store,Share Url (dark),https://share.livexyz.com/?theme=dark&tags=56250dab0d55a70003000583&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,,home-goods-store,,all/noid_c03fe42269__home-goods-store.png,,ok,
432,Cocktail Bar,Share Url (dark),https://share.livexyz.com/?theme=dark&tags=5511be6737345d0003000693&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,,cocktail-bar,,all/noid_11cdd7463e__cocktail-bar.png,,ok,
433,Community Center,Share Url (dark),https://share.livexyz.com/?theme=dark&tags=56990de3c0e2830003000200&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,,community-center,,all/noid_3ec06ec894__community-center.png,,ok,
434,Fruit Stand,Share Url (dark),https://share.livexyz.com/?theme=dark&tags=59e4fc5984f44000049dce1a&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,,fruit-stand,,all/noid_398cb2d17c__fruit-stand.png,,ok,
435,Auto Dealership,Share Url (dark),https://share.livexyz.com/?theme=dark&tags=56dc73c2c55a626ccde5842b&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,,auto-dealership,,all/noid_a4b0cf3869__auto-dealership.png,,ok,
436,Adult Theater,Share Url (dark),https://share.livexyz.com/?theme=dark&tags=5511be5037345d000300062d&pinSize=&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,,adult-theater,,all/noid_f1772b1e8d__adult-theater.png,,ok,
437,Firearms & Ammo Stores,Share Url (dark),https://share.livexyz.com/?theme=dark&tags=59c18723e41d550e7ccd778f&pinSize=&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,,firearms-and-ammo-stores,,all/noid_54a0050732__firearms-and-ammo-stores.png,,ok,
438,Coffee Shop,Share Url (dark),https://share.livexyz.com/?theme=dark&tags=5511be5237345d0003000636&pinSize=&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,,coffee-shop,,all/noid_6a24ea6525__coffee-shop.png,,ok,
439,Bank,Share Url (dark),https://share.livexyz.com/?theme=dark&tags=59c18731e41d550e7ccd77cf&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,,bank,,all/noid_39ec9386fb__bank.png,,ok,
440,Women's Clothing Store,Share Url (dark),https://share.livexyz.com/?theme=dark&tags=5511be8437345d0003000713&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,,women-s-clothing-store,,all/noid_320bd3b40e__women-s-clothing-store.png,,ok,
441,Mexican Restaurant,Share Url (dark),https://share.livexyz.com/?theme=dark&tags=5511be4b3d42bd00030005e1&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,,mexican-restaurant,,all/noid_d496703be8__mexican-restaurant.png,,ok,
442,Park,Share Url (dark),https://share.livexyz.com/?theme=dark&tags=5511be633d42bd0003000651&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,,park,,all/noid_aea77e9750__park.png,,ok,
443,Furniture Store,Share Url (dark),https://share.livexyz.com/?theme=dark&tags=5511be8037345d0003000700&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,,furniture-store,,all/noid_a9561a3f69__furniture-store.png,,ok,
444,Massage Parlor,Share Url (dark),https://share.livexyz.com/?theme=dark&tags=55940a3921ab27000300004a&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,,massage-parlor,,all/noid_e24f8a46f8__massage-parlor.png,,ok,
445,Fitness Studio,Share Url (dark),https://share.livexyz.com/?theme=dark&tags=5625029ea61e540003000235&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,,fitness-studio,,all/noid_b394ab6e1a__fitness-studio.png,,ok,
446,Florist Shop,Share Url (dark),https://share.livexyz.com/?theme=dark&tags=5511be3a37345d00030005c0&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,,florist-shop,,all/noid_ba6019f96a__florist-shop.png,,ok,
447,Ice Cream Shop,Share Url (dark),https://share.livexyz.com/?theme=dark&tags=5511be543d42bd0003000603&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,,ice-cream-shop,,all/noid_9b504ba564__ice-cream-shop.png,,ok,
448,Gym,Share Url (dark),https://share.livexyz.com/?theme=dark&tags=5511be4a37345d000300060c&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,,gym,,all/noid_d6db7e0b2d__gym.png,,ok,
449,Caribbean Restaurant,Share Url (dark),https://share.livexyz.com/?theme=dark&tags=5511be653d42bd000300065e&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,,caribbean-restaurant,,all/noid_a0254c22c8__caribbean-restaurant.png,,ok,
450,Waxing Salon,Share Url (dark),https://share.livexyz.com/?theme=dark&tags=59c186fde41d550e7ccd76ac&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,,waxing-salon,,all/noid_7a44132552__waxing-salon.png,,ok,
451,Urgent Care Center,Share Url (dark),https://share.livexyz.com/?theme=dark&tags=56dc73c2c55a626ccde5842d&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,,urgent-care-center,,all/noid_f8ad878915__urgent-care-center.png,,ok,
452,Copy & Print Shop,Share Url (dark),https://share.livexyz.com/?theme=dark&tags=59c1871be41d550e7ccd7747&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,,copy-and-print-shop,,all/noid_4378d8d28f__copy-and-print-shop.png,,ok,
453,Butcher,Share Url (dark),https://share.livexyz.com/?theme=dark&tags=59c186fbe41d550e7ccd76a0&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,,butcher,,all/noid_bb922553d6__butcher.png,,ok,
454,Podiatrist Office,Share Url (dark),https://share.livexyz.com/?theme=dark&tags=59f23895ac6e9300046d243d&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,,podiatrist-office,,all/noid_249e084a3b__podiatrist-office.png,,ok,
455,Medical Supply Store,Share Url (dark),https://share.livexyz.com/?theme=dark&tags=59c1871ae41d550e7ccd773a&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,,medical-supply-store,,all/noid_e562211468__medical-supply-store.png,,ok,
456,Theatre,Share Url (dark),https://share.livexyz.com/?theme=dark&tags=5511be6e3d42bd0003000687&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,,theatre,,all/noid_0e0eb8c022__theatre.png,,ok,
457,French Restaurant,Share Url (dark),https://share.livexyz.com/?theme=dark&tags=5511be5937345d0003000655&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,,french-restaurant,,all/noid_1ecf86aeb3__french-restaurant.png,,ok,
458,Kitchen & Bath Fixture Store,Share Url (dark),https://share.livexyz.com/?theme=dark&tags=59d27f7aab9ec400043daaa0&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,,kitchen-and-bath-fixture-store,,all/noid_832938072b__kitchen-and-bath-fixture-store.png,,ok,
459,Dance Studio,Share Url (dark),https://share.livexyz.com/?theme=dark&tags=5592e45e066c4b000300043e&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,,dance-studio,,all/noid_bc0bf21bfc__dance-studio.png,,ok,
460,Post Office,Share Url (dark),https://share.livexyz.com/?theme=dark&tags=5907cbcddbc5c2000483ae9c&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,,post-office,,all/noid_77738444c7__post-office.png,,ok,
461,Spanish Restaurant,Share Url (dark),https://share.livexyz.com/?theme=dark&tags=5511be7237345d00030006c9&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,,spanish-restaurant,,all/noid_d122550f2b__spanish-restaurant.png,,ok,
